Time, State, posX, posY, posZ, errorX, errorY, errorZ, errorYaw, ascendRate, adjustmentGain, delaytime
171.37, 2,-44.6828,81.0684,14.1822,0.0679,-1.0068,4.9422,3.64,0.150,0.100,0.200
171.57, 2,-44.6845,81.1740,14.1748,0.0679,-1.0068,4.9422,3.64,0.150,0.100,0.200
171.77, 2,-44.6865,81.2610,14.1710,0.0679,-1.0068,4.9422,3.64,0.150,0.100,0.200
171.97, 2,-44.6911,81.3655,14.1594,0.0679,-1.0068,4.9422,3.64,0.150,0.100,0.200
172.17, 2,-44.6942,81.4543,14.1496,0.0679,-1.0068,4.9422,3.64,0.150,0.100,0.200
172.37, 2,-44.6971,81.5639,14.1344,0.0679,-1.0068,4.9422,3.64,0.150,0.100,0.200
172.57, 2,-44.6991,81.6589,14.1193,0.0679,-1.0068,4.9422,3.64,0.150,0.100,0.200
172.77, 2,-44.7017,81.7707,14.1187,0.0679,-1.0068,4.9422,3.64,0.150,0.100,0.200
172.97, 2,-44.7038,81.8835,14.1212,0.0679,-1.0068,4.9422,3.64,0.150,0.100,0.200
173.18, 2,-44.7034,81.9790,14.1219,0.0679,-1.0068,4.9422,3.64,0.150,0.100,0.200
173.38, 2,-44.7017,82.0888,14.1269,0.0679,-1.0068,4.9422,3.64,0.150,0.100,0.200
173.58, 2,-44.7001,82.2038,14.1309,0.0679,-1.0068,4.9422,3.64,0.150,0.100,0.200
173.78, 2,-44.6988,82.2945,14.1294,0.0679,-1.0068,4.9422,3.64,0.150,0.100,0.200
173.98, 2,-44.6979,82.4080,14.1296,0.0679,-1.0068,4.9422,3.64,0.150,0.100,0.200
174.18, 2,-44.6971,82.5204,14.1260,0.0679,-1.0068,4.9422,3.64,0.150,0.100,0.200
174.38, 2,-44.6971,82.6287,14.1170,0.0679,-1.0068,4.9422,3.64,0.150,0.100,0.200
174.58, 2,-44.6980,82.7207,14.1174,0.0679,-1.0068,4.9422,3.64,0.150,0.100,0.200
174.78, 2,-44.6997,82.8298,14.1269,0.0679,-1.0068,4.9422,3.64,0.150,0.100,0.200
174.98, 2,-44.7007,82.9368,14.1315,0.0679,-1.0068,4.9422,3.64,0.150,0.100,0.200
175.18, 2,-44.7018,83.0276,14.1281,0.0679,-1.0068,4.9422,3.64,0.150,0.100,0.200
